Model,Feature,Importance,Importance_std,Type,Source
RandomForestOpt1,SMILES_RADICAL_EState_VSA8,2.6108433528930323e-05,2.513867250714596e-06,VSA,Radical
RandomForestOpt1,SMILES_NumAliphaticCarbocycles,2.0951625358947395e-05,1.7883667892391195e-05,Structural,Molecule
RandomForestOpt1,SMILES_Superclass_Phenylpropanoids and polyketides,2.0695612139205757e-05,2.002380293663659e-05,Structural,Molecule
RandomForestOpt1,SMILES_PEOE_VSA14,2.026828488726955e-05,1.3557027081868993e-05,VSA,Molecule
RandomForestOpt1,SMILES_Parent_Level_Hydroxyquinols and derivatives,2.0029479963409346e-05,2.5444736895343945e-06,Structural,Molecule
RandomForestOpt1,SMILES_RADICAL_Chi2n,1.666291527200533e-05,1.8952329153303752e-06,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_VSA_EState2,1.5956339750574487e-05,2.688377775712231e-06,VSA,Radical
RandomForestOpt1,SMILES_PEOE_VSA13,1.537151350771764e-05,3.85914749917486e-06,VSA,Molecule
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA6,1.5021622892521036e-05,1.9041032648339369e-06,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_NOCount,1.4303104935899358e-05,2.098979625940557e-06,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_SMR_VSA7,1.4067429294850964e-05,2.3987681789308098e-06,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_NumHeteroatoms,1.3918482761958569e-05,2.0451066297742816e-06,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_NumHDonors,1.3722317866075853e-05,8.932332453323094e-07,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_Chi3n,1.3582691958985022e-05,1.986930634013153e-06,Structural,Radical
RandomForestOpt1,SMILES_EState_VSA8,1.3377764595791925e-05,7.555707110056463e-06,VSA,Molecule
RandomForestOpt1,SMILES_RADICAL_Chi3v,1.3262629087273218e-05,2.073919241026542e-06,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA9,1.3223509518011785e-05,2.2958429342396318e-06,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_VSA_EState8,1.3161144504955843e-05,1.768988706792698e-06,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_NumRotatableBonds,1.3092312736957946e-05,2.0193706729562494e-06,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_SlogP_VSA6,1.2998814580322418e-05,1.9050869275019565e-06,VSA,Radical
RandomForestOpt1,SMILES_Parent_Level_Naphthols and derivatives,1.2541796325669684e-05,2.6789352818972775e-06,Structural,Molecule
RandomForestOpt1,SMILES_NumAromaticCarbocycles,1.2505107777041643e-05,2.640197519654549e-06,Structural,Molecule
RandomForestOpt1,SMILES_NumAromaticRings,1.241351874961002e-05,2.6055226544733873e-06,Structural,Molecule
RandomForestOpt1,SMILES_Class_Naphthalenes,1.234257838828631e-05,2.621843939367161e-06,Structural,Molecule
RandomForestOpt1,SMILES_RADICAL_NumHAcceptors,1.2144434908675002e-05,1.8615938907015582e-06,Structural,Radical
RandomForestOpt1,RADICAL_HOO,1.2090402558407122e-05,7.893613505623441e-07,Structural,Radical
RandomForestOpt1,SMILES_PEOE_VSA2,1.1287145268207845e-05,4.2034211800815824e-06,VSA,Molecule
RandomForestOpt1,SMILES_RADICAL_VSA_EState10,8.282944224492258e-06,6.894278426769046e-07,VSA,Radical
RandomForestOpt1,SMILES_Parent_Level_Naphthacenes,6.832813355138211e-06,1.3026335392731563e-06,Structural,Molecule
RandomForestOpt1,SMILES_Class_Naphthacenes,6.715256944628183e-06,1.3188738416316575e-06,Structural,Molecule
RandomForestOpt1,SMILES_SlogP_VSA1,6.54779802236642e-06,9.233438092680847e-07,VSA,Molecule
RandomForestOpt1,SMILES_Parent_Level_7-hydroxyflavonoids,6.538527743066656e-06,1.401127172067159e-06,Structural,Molecule
RandomForestOpt1,SMILES_SMR_VSA6,6.39681506534902e-06,1.6259235439401603e-06,VSA,Molecule
RandomForestOpt1,SMILES_Parent_Level_Biphenyls and derivatives,6.212487843563384e-06,1.3062678433268342e-06,Structural,Molecule
RandomForestOpt1,SMILES_Parent_Level_Anthracenes,6.105766928683465e-06,1.1644355253526933e-06,Structural,Molecule
RandomForestOpt1,SMILES_RADICAL_EState_VSA6,5.8097611744781186e-06,7.262938253370892e-07,VSA,Radical
RandomForestOpt1,RADICAL_CH3S,5.789526090558886e-06,6.229453975442278e-07,Structural,Radical
RandomForestOpt1,SMILES_Parent_Level_Hydroquinones,4.68799390646943e-06,1.1592904368895291e-06,Structural,Molecule
RandomForestOpt1,SMILES_Parent_Level_Phenols,4.301895812752007e-06,1.0811766301005395e-06,Structural,Molecule
RandomForestOpt1,SMILES_Class_Phenols,3.5009192938034283e-06,2.3843139237878054e-06,Structural,Molecule
RandomForestOpt1,RADICAL_CH3OO,3.4449653004735625e-06,2.9214131771168294e-07,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA8,3.4002771436117137e-06,2.8958656960558296e-07,VSA,Radical
RandomForestOpt1,SMILES_Class_Cinnamic acids and derivatives,3.1278644255439063e-06,2.7936939719609075e-06,Structural,Molecule
RandomForestOpt1,SMILES_Parent_Level_3-O-methylated flavonoids,2.9272906926515577e-06,5.309755349354764e-07,Structural,Molecule
RandomForestOpt1,SMILES_Parent_Level_Resorcinols,2.781148928706854e-06,2.8134437604450476e-06,Structural,Molecule
RandomForestOpt1,SMILES_SMR_VSA5,2.7290469020795874e-06,1.763447484272898e-06,VSA,Molecule
RandomForestOpt1,SMILES_Parent_Level_Phloroglucinols and derivatives,2.476747353782275e-06,6.231965769631014e-06,Structural,Molecule
RandomForestOpt1,SMILES_Parent_Level_Ketones,1.8944260551052572e-06,1.4437091367603888e-06,Structural,Molecule
RandomForestOpt1,SMILES_Superclass_Organic oxygen compounds,1.8187419245049797e-06,1.440771888008417e-06,Structural,Molecule
RandomForestOpt1,SMILES_RADICAL_SlogP_VSA12,1.786749771423243e-06,2.7335461317849356e-07,VSA,Radical
RandomForestOpt1,SMILES_Class_Organooxygen compounds,1.7793474475933397e-06,1.1728819212822201e-06,Structural,Molecule
RandomForestOpt1,RADICAL_HSS,1.693417421821022e-06,2.3778559800559514e-07,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA7,1.6377031960655751e-06,3.2604475643320295e-07,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_EState_VSA1,1.5795066048865808e-06,2.5972322948979417e-07,VSA,Radical
RandomForestOpt1,RADICAL_CH3SO,1.5528116760059815e-06,2.3566538109129402e-07,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_VSA_EState1,1.543820616279661e-06,2.2226147668927117e-07,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA2,1.5405356787135157e-06,2.5236479408675273e-07,VSA,Radical
RandomForestOpt1,SMILES_Parent_Level_Hydroxycinnamic acids,1.390702088397431e-06,9.032459516398875e-07,Structural,Molecule
RandomForestOpt1,SMILES_Parent_Level_Styrenes,1.263416459920413e-06,4.392457718010459e-07,Structural,Molecule
RandomForestOpt1,SMILES_Parent_Level_Catechols,1.2239304108770857e-06,8.529471406246027e-07,Structural,Molecule
RandomForestOpt1,SMILES_Parent_Level_Hydroxycinnamic acids and derivatives,9.279706414641908e-07,4.767300008796142e-07,Structural,Molecule
RandomForestOpt1,SMILES_Parent_Level_Stilbenes,8.403105995842306e-07,8.291864280112057e-07,Structural,Molecule
RandomForestOpt1,SMILES_Class_Stilbenes,7.512542224839286e-07,4.2862517623187756e-07,Structural,Molecule
RandomForestOpt1,SMILES_Parent_Level_Biphenols,4.076901731791355e-07,9.518855336425577e-08,Structural,Molecule
RandomForestOpt1,SMILES_EState_VSA11,0.0,0.0,VSA,Molecule
RandomForestOpt1,SMILES_NumAromaticHeterocycles,0.0,0.0,Structural,Molecule
RandomForestOpt1,SMILES_NumSaturatedCarbocycles,0.0,0.0,Structural,Molecule
RandomForestOpt1,SMILES_NumSaturatedHeterocycles,0.0,0.0,Structural,Molecule
RandomForestOpt1,SMILES_NumSaturatedRings,0.0,0.0,Structural,Molecule
RandomForestOpt1,SMILES_PEOE_VSA4,0.0,0.0,VSA,Molecule
RandomForestOpt1,SMILES_PEOE_VSA5,0.0,0.0,VSA,Molecule
RandomForestOpt1,SMILES_RADICAL_Chi4n,0.0,0.0,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_Chi4v,0.0,0.0,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_EState_VSA10,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_EState_VSA11,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_EState_VSA3,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_NumAliphaticCarbocycles,0.0,0.0,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_NumAliphaticHeterocycles,0.0,0.0,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_NumAliphaticRings,0.0,0.0,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_NumAromaticCarbocycles,0.0,0.0,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_NumAromaticHeterocycles,0.0,0.0,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_NumAromaticRings,0.0,0.0,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_NumSaturatedCarbocycles,0.0,0.0,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_NumSaturatedHeterocycles,0.0,0.0,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_NumSaturatedRings,0.0,0.0,Structural,Radical
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA10,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA11,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA12,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA13,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA14,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA3,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_PEOE_VSA5,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SMR_VSA2,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SMR_VSA3,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SMR_VSA4,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SMR_VSA5,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SMR_VSA8,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SMR_VSA9,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SlogP_VSA10,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SlogP_VSA11,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SlogP_VSA4,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SlogP_VSA5,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SlogP_VSA7,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SlogP_VSA8,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_SlogP_VSA9,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_VSA_EState4,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_VSA_EState5,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_RADICAL_VSA_EState6,0.0,0.0,VSA,Radical
RandomForestOpt1,SMILES_SMR_VSA2,0.0,0.0,VSA,Molecule
RandomForestOpt1,SMILES_SMR_VSA3,0.0,0.0,VSA,Molecule
RandomForestOpt1,SMILES_SMR_VSA4,0.0,0.0,VSA,Molecule
RandomForestOpt1,SMILES_SMR_VSA8,0.0,0.0,VSA,Molecule
RandomForestOpt1,SMILES_SlogP_VSA10,0.0,0.0,VSA,Molecule
RandomForestOpt1,SMILES_SlogP_VSA12,0.0,0.0,VSA,Molecule
RandomForestOpt1,SMILES_SlogP_VSA7,0.0,0.0,VSA,Molecule
RandomForestOpt1,SMILES_SlogP_VSA9,0.0,0.0,VSA,Molecule
RandomForestOpt1,SMILES_VSA_EState10,0.0,0.0,VSA,Molecule
