Model,SMILES_Class,Feature,sum_importance,mean_importance,std_importance,n,sum_share,mean_share,Type,Source
GradientBoosting,Phenols,SMILES_PEOE_VSA14,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_PEOE_VSA2,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_PEOE_VSA4,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_PEOE_VSA5,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_PEOE_VSA6,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_1-hydroxy-4-unsubstituted benzenoids,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_3-O-methylated flavonoids,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_7-hydroxyflavonoids,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Biphenols,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Biphenyls and derivatives,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Catechols,0.0,0.0,0.0,17,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Hydroquinones,0.0,0.0,0.0,17,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Hydroxybenzoic acid derivatives,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Hydroxycinnamic acids,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Hydroxycinnamic acids and derivatives,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Ketones,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Naphthacenes,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Naphthols and derivatives,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Phenols,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Phloroglucinols and derivatives,0.0,0.0,0.0,17,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Resorcinols,0.0,0.0,0.0,17,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Stilbenes,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Parent_Level_Styrenes,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_RADICAL_Chi2n,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_Chi3n,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_Chi3v,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_Chi4n,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_Chi4v,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_EState_VSA1,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_EState_VSA10,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_EState_VSA11,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_EState_VSA3,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_EState_VSA6,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NOCount,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumAliphaticCarbocycles,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumAliphaticHeterocycles,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumAliphaticRings,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumAromaticCarbocycles,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumAromaticHeterocycles,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumAromaticRings,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumHAcceptors,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumHeteroatoms,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumRotatableBonds,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumSaturatedCarbocycles,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumSaturatedHeterocycles,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_NumSaturatedRings,0.0,0.0,0.0,18,0.0,0.0,Structural,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA10,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA11,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA12,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA13,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA14,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA2,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA3,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA5,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA6,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA7,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA8,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_PEOE_VSA9,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SMR_VSA2,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SMR_VSA3,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SMR_VSA4,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SMR_VSA5,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SMR_VSA7,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SMR_VSA8,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SMR_VSA9,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SlogP_VSA10,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SlogP_VSA11,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SlogP_VSA4,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SlogP_VSA5,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SlogP_VSA6,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SlogP_VSA7,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SlogP_VSA8,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_SlogP_VSA9,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_VSA_EState1,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_VSA_EState2,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_VSA_EState4,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_VSA_EState5,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_VSA_EState6,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_RADICAL_VSA_EState8,0.0,0.0,0.0,18,0.0,0.0,VSA,Radical
GradientBoosting,Phenols,SMILES_SMR_VSA2,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SMR_VSA3,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SMR_VSA4,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SMR_VSA5,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SMR_VSA8,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SlogP_VSA1,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SlogP_VSA10,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SlogP_VSA12,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SlogP_VSA4,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SlogP_VSA5,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SlogP_VSA7,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SlogP_VSA8,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_SlogP_VSA9,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_Superclass_Organic oxygen compounds,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_Superclass_Phenylpropanoids and polyketides,0.0,0.0,0.0,18,0.0,0.0,Structural,Molecule
GradientBoosting,Phenols,SMILES_VSA_EState10,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Phenols,SMILES_VSA_EState8,0.0,0.0,0.0,18,0.0,0.0,VSA,Molecule
GradientBoosting,Stilbenes,SMILES_RADICAL_MaxAbsPartialCharge,0.8037344282634384,0.1339557380439064,0.058570621715369975,6,0.1339557380439069,0.1339557380439069,Electronic,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_HeavyAtomMolWt,0.3708703222956061,0.06181172038260102,0.03708872165690909,6,0.06181172038260125,0.06181172038260126,Structural,Radical
GradientBoosting,Stilbenes,SMILES_HallKierAlpha,0.31952040288072137,0.05325340048012023,0.03038351599620612,6,0.05325340048012042,0.05325340048012043,Electronic,Molecule
GradientBoosting,Stilbenes,SMILES_MinAbsEStateIndex,0.2988140908939249,0.04980234848232082,0.003728310834039301,6,0.049802348482321006,0.049802348482321006,Electronic,Molecule
GradientBoosting,Stilbenes,SMILES_NumRotatableBonds,0.2765138373708413,0.04608563956180688,0.0031484969074666368,6,0.04608563956180705,0.04608563956180706,Structural,Molecule
GradientBoosting,Stilbenes,SMILES_RADICAL_MinAbsEStateIndex,0.2497793630164727,0.041629893836078784,0.016509918962369658,6,0.041629893836078936,0.04162989383607894,Electronic,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_MolWt,0.24599427074630492,0.040999045124384154,0.0344756000798435,6,0.040999045124384306,0.040999045124384306,Structural,Radical
GradientBoosting,Stilbenes,SMILES_BalabanJ,0.239635872116127,0.0399393120193545,0.017473796421001903,6,0.03993931201935465,0.039939312019354654,Structural,Molecule
GradientBoosting,Stilbenes,SMILES_RADICAL_Kappa3,0.2352141271586759,0.039202354526445986,0.025793600150633297,6,0.03920235452644613,0.03920235452644613,Structural,Radical
GradientBoosting,Stilbenes,SITE_O22,0.22190061931678,0.03698343655279667,0.0004138777208059294,6,0.0369834365527968,0.03698343655279681,Experimental,Site
GradientBoosting,Stilbenes,SMILES_RADICAL_MinPartialCharge,0.2148002415227699,0.03580004025379498,0.03152502012995245,6,0.035800040253795115,0.035800040253795115,Electronic,Radical
GradientBoosting,Stilbenes,GROUP_Phenols,0.2008860402058989,0.03348100670098315,0.017215979034138358,6,0.03348100670098327,0.03348100670098327,Experimental,Molecule
GradientBoosting,Stilbenes,SMILES_PEOE_VSA9,0.1973296983147233,0.032888283052453886,0.0033619310877781782,6,0.032888283052454004,0.03288828305245401,VSA,Molecule
GradientBoosting,Stilbenes,SITE_O25,0.16507988141042101,0.027513313568403502,0.0002290141940685062,6,0.027513313568403603,0.027513313568403606,Experimental,Site
GradientBoosting,Stilbenes,SMILES_RADICAL_Chi0v,0.1516790777245809,0.025279846287430147,0.009910284491048936,6,0.02527984628743024,0.025279846287430244,Structural,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_MolMR,0.1478279971917679,0.024637999531961316,0.005992544853557075,6,0.024637999531961406,0.02463799953196141,Electronic,Radical
GradientBoosting,Stilbenes,SITE_C3,0.1371092176931816,0.022851536282196935,0.0008752866962472984,6,0.022851536282197018,0.02285153628219702,Experimental,Site
GradientBoosting,Stilbenes,SITE_C10,0.111850198765237,0.018641699794206167,0.0006556526719654055,6,0.018641699794206237,0.018641699794206237,Experimental,Site
GradientBoosting,Stilbenes,SITE_O20,0.1077133112836646,0.017952218547277434,0.0006467255679229695,6,0.0179522185472775,0.017952218547277504,Experimental,Site
GradientBoosting,Stilbenes,SITE_O18,0.096764887182656,0.01612748119710933,0.0005616329962868726,6,0.016127481197109394,0.016127481197109394,Experimental,Site
GradientBoosting,Stilbenes,SMILES_RADICAL_Chi1v,0.0765524118678337,0.012758735311305615,0.006798856973572527,6,0.012758735311305664,0.012758735311305664,Structural,Radical
GradientBoosting,Stilbenes,SMILES_VSA_EState1,0.07607647909552645,0.012679413182587742,0.016429286770980645,6,0.012679413182587789,0.01267941318258779,VSA,Molecule
GradientBoosting,Stilbenes,SITE_C16,0.070177072001437,0.011696178666906165,0.0004859993994732735,6,0.011696178666906209,0.011696178666906209,Experimental,Site
GradientBoosting,Stilbenes,CHARGE,0.0699108643698413,0.011651810728306884,0.009635136244597808,6,0.011651810728306927,0.011651810728306927,Electronic,Molecule
GradientBoosting,Stilbenes,SMILES_VSA_EState6,0.0685765810686336,0.011429430178105599,0.0005945521174211053,6,0.011429430178105642,0.011429430178105642,VSA,Molecule
GradientBoosting,Stilbenes,SMILES_HeavyAtomCount,0.06493208874580315,0.010822014790967192,0.025871605787465023,6,0.010822014790967232,0.010822014790967234,Structural,Molecule
GradientBoosting,Stilbenes,SITE_O26,0.0621550797510973,0.010359179958516216,0.00024466881947635366,6,0.010359179958516254,0.010359179958516256,Experimental,Site
GradientBoosting,Stilbenes,SMILES_Class_Flavonoids,0.0497665442343962,0.008294424039066033,0.017825420446809254,6,0.008294424039066065,0.008294424039066065,Structural,Molecule
GradientBoosting,Stilbenes,SMILES_NumAliphaticRings,0.0476001731196614,0.007933362186610234,0.012090625581068652,6,0.007933362186610263,0.007933362186610263,Structural,Molecule
GradientBoosting,Stilbenes,SITE_C12,0.0467834577523173,0.00779724295871955,0.00038593729116226985,6,0.007797242958719579,0.00779724295871958,Experimental,Site
GradientBoosting,Stilbenes,SMILES_Chi1,0.04293361007215806,0.00715560167869301,0.010988844174365617,6,0.007155601678693037,0.007155601678693037,Structural,Molecule
GradientBoosting,Stilbenes,SITE_C13,0.0348266116000483,0.005804435266674717,0.00014039323800034637,6,0.005804435266674739,0.005804435266674739,Experimental,Site
GradientBoosting,Stilbenes,SMILES_EState_VSA2,0.0330548495990924,0.005509141599848733,0.004462079668389107,6,0.0055091415998487535,0.0055091415998487535,VSA,Molecule
GradientBoosting,Stilbenes,SITE_O24,0.0307133838791975,0.005118897313199583,0.00014390262699821147,6,0.005118897313199602,0.005118897313199602,Experimental,Site
GradientBoosting,Stilbenes,SMILES_EState_VSA10,0.0262094607961044,0.0043682434660174,0.004977080396747051,6,0.0043682434660174164,0.0043682434660174164,VSA,Molecule
GradientBoosting,Stilbenes,SMILES_MaxAbsEStateIndex,0.026160713575948402,0.004360118929324734,0.0014183612459889568,6,0.00436011892932475,0.0043601189293247505,Electronic,Molecule
GradientBoosting,Stilbenes,SMILES_NumValenceElectrons,0.025166940072342284,0.004194490012057048,0.006894702581222081,6,0.004194490012057063,0.004194490012057063,Structural,Molecule
GradientBoosting,Stilbenes,SMILES_NumAliphaticHeterocycles,0.0209431943724197,0.0034905323954032836,0.005433429014942292,6,0.0034905323954032962,0.0034905323954032967,Structural,Molecule
GradientBoosting,Stilbenes,SITE_O19,0.0208646874909253,0.0034774479151542166,0.00011274178294953201,6,0.0034774479151542296,0.0034774479151542296,Experimental,Site
GradientBoosting,Stilbenes,SMILES_MaxEStateIndex,0.0186499225899747,0.00310832043166245,0.0015207773356561095,6,0.0031083204316624618,0.0031083204316624618,Electronic,Molecule
GradientBoosting,Stilbenes,SMILES_RADICAL_MinAbsPartialCharge,0.017398475802435233,0.002899745967072539,0.002547705151009467,6,0.0028997459670725497,0.0028997459670725497,Electronic,Radical
GradientBoosting,Stilbenes,RADICAL_HO,0.015738161983378338,0.002623026997229723,0.001575958719479453,6,0.0026230269972297325,0.002623026997229733,Structural,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_NHOHCount,0.0149517896374151,0.0024919649395691835,0.0014278031003450468,6,0.0024919649395691926,0.002491964939569193,Structural,Radical
GradientBoosting,Stilbenes,SMILES_VSA_EState4,0.013164338601582101,0.002194056433597017,0.0002357846619351756,6,0.002194056433597025,0.0021940564335970253,VSA,Molecule
GradientBoosting,Stilbenes,SMILES_RADICAL_Kappa1,0.012428673486739395,0.0020714455811232323,0.0024872995573317408,6,0.00207144558112324,0.00207144558112324,Structural,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_MolLogP,0.012417657978782418,0.002069609663130403,0.002032854167077455,6,0.002069609663130411,0.002069609663130411,Electronic,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_TPSA,0.012249616800825532,0.0020416028001375886,0.0030142247780000388,6,0.0020416028001375964,0.0020416028001375964,VSA,Radical
GradientBoosting,Stilbenes,SMILES_MaxPartialCharge,0.011814326232064201,0.0019690543720107,0.0009426614383252659,6,0.0019690543720107074,0.0019690543720107074,Electronic,Molecule
GradientBoosting,Stilbenes,SITE_C30,0.0115038271574306,0.0019173045262384331,0.00010308533303739622,6,0.0019173045262384403,0.0019173045262384403,Experimental,Site
GradientBoosting,Stilbenes,SMILES_RADICAL_Kappa2,0.0102327943408318,0.0017054657234719668,0.0014302642200610665,6,0.001705465723471973,0.0017054657234719733,Structural,Radical
GradientBoosting,Stilbenes,SMILES_MolWt,0.0096252410560915,0.0016042068426819166,0.003611478269534224,6,0.0016042068426819225,0.0016042068426819227,Structural,Molecule
GradientBoosting,Stilbenes,SMILES_HeavyAtomMolWt,0.008668730699304501,0.0014447884498840836,0.0022702822816951175,6,0.0014447884498840888,0.001444788449884089,Structural,Molecule
GradientBoosting,Stilbenes,SMILES_MinAbsPartialCharge,0.0086047303258621,0.0014341217209770168,0.0007164714032975938,6,0.001434121720977022,0.0014341217209770222,Electronic,Molecule
GradientBoosting,Stilbenes,MEDIUM_WAT,0.008243982114872,0.0013739970191453332,5.0057640008225336e-05,6,0.0013739970191453384,0.0013739970191453384,Experimental,Site
GradientBoosting,Stilbenes,SMILES_RADICAL_Chi1n,0.0075272883968121995,0.0012545480661353666,0.0010440307517983057,6,0.0012545480661353711,0.0012545480661353713,Structural,Radical
GradientBoosting,Stilbenes,SITE_C29,0.0072465456362156,0.0012077576060359333,3.71006743144906e-05,6,0.0012077576060359379,0.0012077576060359379,Experimental,Site
GradientBoosting,Stilbenes,SMILES_RADICAL_BalabanJ,0.0071340472087739,0.0011890078681289834,0.0013904060449293227,6,0.0011890078681289877,0.001189007868128988,Structural,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_VSA_EState3,0.0054242022342381,0.00090403370570635,0.0022144212892579707,6,0.0009040337057063533,0.0009040337057063533,VSA,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_MaxPartialCharge,0.00538733300831084,0.0008978888347184734,0.001960673546989016,6,0.0008978888347184766,0.0008978888347184767,Electronic,Radical
GradientBoosting,Stilbenes,SMILES_SMR_VSA7,0.0051680278656502,0.0008613379776083668,0.0006153447056120187,6,0.0008613379776083699,0.00086133797760837,VSA,Molecule
GradientBoosting,Stilbenes,SMILES_RADICAL_SMR_VSA1,0.0049317780220977225,0.0008219630036829538,0.001391997193888852,6,0.0008219630036829568,0.0008219630036829569,VSA,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_SlogP_VSA2,0.00482349973385868,0.00080391662230978,0.001249495525961226,6,0.0008039166223097829,0.000803916622309783,VSA,Radical
GradientBoosting,Stilbenes,SMILES_SlogP_VSA6,0.004812991332157621,0.0008021652220262702,0.0008466312648408622,6,0.0008021652220262731,0.0008021652220262732,VSA,Molecule
GradientBoosting,Stilbenes,SMILES_MolLogP,0.004748099379865895,0.0007913498966443159,0.0010108421042707245,6,0.0007913498966443188,0.0007913498966443189,Electronic,Molecule
GradientBoosting,Stilbenes,SMILES_BertzCT,0.0046238579342314,0.0007706429890385666,0.00035155548801145636,6,0.0007706429890385696,0.0007706429890385696,Structural,Molecule
GradientBoosting,Stilbenes,SMILES_SMR_VSA10,0.0041921618501452994,0.0006986936416908833,0.00014449167670699584,6,0.0006986936416908859,0.0006986936416908859,VSA,Molecule
GradientBoosting,Stilbenes,SITE_O1,0.0041667606291131,0.0006944601048521834,0.0002359752529948932,6,0.000694460104852186,0.000694460104852186,Experimental,Site
GradientBoosting,Stilbenes,SITE_C15,0.0036126408395173,0.0006021068065862167,8.891527470244476e-05,6,0.000602106806586219,0.000602106806586219,Experimental,Site
GradientBoosting,Stilbenes,SMILES_PEOE_VSA8,0.0032506004377970002,0.0005417667396328333,0.00043368925113277854,6,0.0005417667396328354,0.0005417667396328354,VSA,Molecule
GradientBoosting,Stilbenes,SMILES_RADICAL_PEOE_VSA1,0.002287962412557621,0.0003813270687596035,0.0006852548752477469,6,0.00038132706875960493,0.000381327068759605,VSA,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_EState_VSA2,0.0022469489060506385,0.0003744914843417731,0.0008997568640905571,6,0.0003744914843417745,0.0003744914843417745,VSA,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_Chi1,0.0022110594597978,0.0003685099099663,0.0009026612445764044,6,0.00036850990996630136,0.0003685099099663014,Structural,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_SlogP_VSA1,0.0022107591280749,0.00036845985467915,0.0009025386346639585,6,0.00036845985467915136,0.0003684598546791514,VSA,Radical
GradientBoosting,Stilbenes,SITE_C28,0.0020971540041592,0.00034952566735986664,6.528455853840603e-05,6,0.00034952566735986794,0.00034952566735986794,Experimental,Site
GradientBoosting,Stilbenes,SITE_O2,0.0020932151799888,0.00034886919666480003,0.00010025734467479908,6,0.00034886919666480133,0.00034886919666480133,Experimental,Site
GradientBoosting,Stilbenes,MEDIUM_GAS,0.0019604704278599,0.00032674507130998334,2.3561620670135313e-05,6,0.00032674507130998453,0.0003267450713099846,Experimental,Site
GradientBoosting,Stilbenes,SMILES_RADICAL_PEOE_VSA4,0.0018971309135003003,0.00031618848558338336,0.0007670066934300599,6,0.00031618848558338455,0.00031618848558338455,VSA,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_SMR_VSA6,0.0018910472217809628,0.0003151745369634938,0.0007673724076024882,6,0.000315174536963495,0.000315174536963495,VSA,Radical
GradientBoosting,Stilbenes,RADICAL_CH3O,0.0018818001409631,0.0003136333568271833,0.000768241690542842,6,0.0003136333568271845,0.0003136333568271845,Structural,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_HeavyAtomCount,0.0018801759009338494,0.0003133626501556416,0.0007664629960812792,6,0.00031336265015564273,0.0003133626501556428,Structural,Radical
GradientBoosting,Stilbenes,SMILES_RADICAL_NumValenceElectrons,0.0017089462586773,0.0002848243764462167,0.0006976743885996224,6,0.0002848243764462177,0.00028482437644621777,Structural,Radical
GradientBoosting,Stilbenes,SMILES_Chi0,0.0017016417161867,0.00028360695269778334,0.0006077705078918827,6,0.00028360695269778437,0.0002836069526977844,Structural,Molecule
GradientBoosting,Stilbenes,SMILES_SlogP_VSA2,0.0015703045503905285,0.00026171742506508807,0.00011548688433980471,6,0.00026171742506508904,0.00026171742506508904,VSA,Molecule
GradientBoosting,Stilbenes,SMILES_RADICAL_EState_VSA4,0.0015030643358455,0.0002505107226409167,0.0006136234455661271,6,0.0002505107226409176,0.0002505107226409176,VSA,Radical
GradientBoosting,Stilbenes,SMILES_VSA_EState5,0.0014926710642679999,0.0002487785107113333,0.00014674144485925898,6,0.00024877851071133423,0.00024877851071133423,VSA,Molecule
GradientBoosting,Stilbenes,SMILES_Parent_Level_Pyrogallols and derivatives,0.001431639170651,0.00023860652844183333,0.00012007170015460643,6,0.00023860652844183422,0.00023860652844183422,Structural,Molecule
GradientBoosting,Stilbenes,SMILES_VSA_EState7,0.0012405669396133,0.00020676115660221665,1.3490167054201049e-05,6,0.00020676115660221743,0.00020676115660221743,VSA,Molecule
GradientBoosting,Stilbenes,SMILES_RADICAL_SlogP_VSA12,0.0011940401936219452,0.00019900669893699088,0.00030023620947448957,6,0.00019900669893699162,0.00019900669893699164,VSA,Radical
GradientBoosting,Stilbenes,SMILES_MinEStateIndex,0.0011540962796928,0.0001923493799488,0.00012611709098680178,6,0.00019234937994880072,0.00019234937994880075,Electronic,Molecule
GradientBoosting,Stilbenes,SITE_C31,0.0011488156011384,0.0001914692668564,7.573982870769875e-05,6,0.0001914692668564007,0.00019146926685640074,Experimental,Site
